customerID,gender,SeniorCitizen,Partner,Dependents,tenure,CallService,MultipleConnections,InternetConnection,OnlineSecurity,OnlineBackup,DeviceProtectionService,TechnicalHelp,OnlineTV,OnlineMovies,Agreement,BillingMethod,PaymentMethod,MonthlyServiceCharges,TotalAmount,Churn
1069-XAIEM,Male,,,,,,,,,,,,,,,,,,,
8515-OCTJS,Female,,,,,,,,,,,,,,,,,,,
4658-HCOHW,Male,,,,,,,,,,,,,,,,,,,
3440-JPSCL,Female,,,,,,,,,,,,,,,,,,,
0117-LFRMW,Female,,,,,,,,,,,,,,,,,,,
8993-PHFWD,Male,,,,,,,,,,,,,,,,,,,
5103-MHMHY,Female,,,,,,,,,,,,,,,,,,,
4895-TMWIR,Female,,,,,,,,,,,,,,,,,,,
6987-XQSJT,Female,,,,,,,,,,,,,,,,,,,
4290-BSXUX,Female,,,,,,,,,,,,,,,,,,,
5294-CDGWY,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Male,,,,,,,,,,,,,,,,,,,
0325-XBFAC,Female,,,,,,,,,,,,,,,,,,,
2462-XIIJB,Male,,,,,,,,,,,,,,,,,,,
2462-XIIJB,Female,,,,,,,,,,,,,,,,,,,
0746-JTRFU,Male,,,,,,,,,,,,,,,,,,,
2672-DZUOY,Female,,,,,,,,,,,,,,,,,,,
7817-BOQPW,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
1853-UDXBW,Male,,,,,,,,,,,,,,,,,,,
5154-VEKBL,Female,,,,,,,,,,,,,,,,,,,
8515-OCTJS,Female,,,,,,,,,,,,,,,,,,,
4822-NGOCH,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Female,,,,,,,,,,,,,,,,,,,
5219-YIPTK,Male,,,,,,,,,,,,,,,,,,,
3540-RZJYU,Male,,,,,,,,,,,,,,,,,,,
3540-RZJYU,Female,,,,,,,,,,,,,,,,,,,
4597-ELFTS,Male,,,,,,,,,,,,,,,,,,,
0203-HHYIJ,Male,,,,,,,,,,,,,,,,,,,
8035-BUYVG,Female,,,,,,,,,,,,,,,,,,,
8035-BUYVG,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
0722-TROQR,Female,,,,,,,,,,,,,,,,,,,
7571-YXDAD,Male,,,,,,,,,,,,,,,,,,,
5688-KZTSN,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Male,,,,,,,,,,,,,,,,,,,
4139-SUGLD,Male,,,,,,,,,,,,,,,,,,,
4958-GZWIY,Male,,,,,,,,,,,,,,,,,,,
6402-ZFPPI,Female,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
0117-LFRMW,Male,,,,,,,,,,,,,,,,,,,
4592-IWTJI,Female,,,,,,,,,,,,,,,,,,,
4592-IWTJI,Female,,,,,,,,,,,,,,,,,,,
6323-AYBRX,Female,,,,,,,,,,,,,,,,,,,
6323-AYBRX,Male,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Female,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Male,,,,,,,,,,,,,,,,,,,
0504-HHAPI,Female,,,,,,,,,,,,,,,,,,,
0504-HHAPI,Female,,,,,,,,,,,,,,,,,,,
7619-ODSGN,Male,,,,,,,,,,,,,,,,,,,
0032-PGELS,Male,,,,,,,,,,,,,,,,,,,
3647-GMGDH,Female,,,,,,,,,,,,,,,,,,,
1623-NLDOT,Female,,,,,,,,,,,,,,,,,,,
3791-LGQCY,Male,,,,,,,,,,,,,,,,,,,
3791-LGQCY,Male,,,,,,,,,,,,,,,,,,,
8166-ZZTFS,Female,,,,,,,,,,,,,,,,,,,
8166-ZZTFS,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Male,,,,,,,,,,,,,,,,,,,
6635-MYYYZ,Male,,,,,,,,,,,,,,,,,,,
0568-ONFPC,Male,,,,,,,,,,,,,,,,,,,
6595-COKXZ,Male,,,,,,,,,,,,,,,,,,,
0362-ZBZWJ,Female,,,,,,,,,,,,,,,,,,,
6532-YLWSI,Female,,,,,,,,,,,,,,,,,,,
1024-GUALD,Female,,,,,,,,,,,,,,,,,,,
1024-GUALD,Female,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Female,,,,,,,,,,,,,,,,,,,
4274-OWWYO,Female,,,,,,,,,,,,,,,,,,,
1541-ETJZO,Female,,,,,,,,,,,,,,,,,,,
2320-JRSDE,Female,,,,,,,,,,,,,,,,,,,
4547-KQRTM,Female,,,,,,,,,,,,,,,,,,,
2154-KVJFF,Male,,,,,,,,,,,,,,,,,,,
2369-UAPKZ,Female,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Male,,,,,,,,,,,,,,,,,,,
8515-OCTJS,Male,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Female,,,,,,,,,,,,,,,,,,,
0637-KVDLV,Female,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
6633-MPWBS,Male,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Female,,,,,,,,,,,,,,,,,,,
4174-LPGTI,Male,,,,,,,,,,,,,,,,,,,
4174-LPGTI,Female,,,,,,,,,,,,,,,,,,,
5729-KLZAR,Female,,,,,,,,,,,,,,,,,,,
5729-KLZAR,Female,,,,,,,,,,,,,,,,,,,
1582-RAFML,Male,,,,,,,,,,,,,,,,,,,
7853-GVUDZ,Female,,,,,,,,,,,,,,,,,,,
8740-CRYFY,Female,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Female,,,,,,,,,,,,,,,,,,,
2962-XPMCQ,Male,,,,,,,,,,,,,,,,,,,
2962-XPMCQ,Female,,,,,,,,,,,,,,,,,,,
1678-FYZOW,Male,,,,,,,,,,,,,,,,,,,
0568-ONFPC,Male,,,,,,,,,,,,,,,,,,,
8627-EHGIP,Male,,,,,,,,,,,,,,,,,,,
1218-VKFPE,Male,,,,,,,,,,,,,,,,,,,
5480-TBGPH,Male,,,,,,,,,,,,,,,,,,,
5480-TBGPH,Female,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Female,,,,,,,,,,,,,,,,,,,
8854-CCVSQ,Male,,,,,,,,,,,,,,,,,,,
0511-JTEOY,Female,,,,,,,,,,,,,,,,,,,
0511-JTEOY,Female,,,,,,,,,,,,,,,,,,,
5028-HTLJB,Male,,,,,,,,,,,,,,,,,,,
5028-HTLJB,Male,,,,,,,,,,,,,,,,,,,
6532-YLWSI,Female,,,,,,,,,,,,,,,,,,,
6532-YLWSI,Male,,,,,,,,,,,,,,,,,,,
9300-AGZNL,Male,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Female,,,,,,,,,,,,,,,,,,,
1112-CUNAO,Female,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Male,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
5174-RNGBH,Female,,,,,,,,,,,,,,,,,,,
2082-OJVTK,Male,,,,,,,,,,,,,,,,,,,
7270-BDIOA,Female,,,,,,,,,,,,,,,,,,,
7270-BDIOA,Female,,,,,,,,,,,,,,,,,,,
6207-WIOLX,Female,,,,,,,,,,,,,,,,,,,
9170-GYZJC,Male,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Male,,,,,,,,,,,,,,,,,,,
9732-KPKBW,Female,,,,,,,,,,,,,,,,,,,
9732-KPKBW,Female,,,,,,,,,,,,,,,,,,,
4895-TMWIR,Female,,,,,,,,,,,,,,,,,,,
3400-ESFUW,Male,,,,,,,,,,,,,,,,,,,
9560-ARGQJ,Female,,,,,,,,,,,,,,,,,,,
9560-ARGQJ,Female,,,,,,,,,,,,,,,,,,,
5134-IKDAY,Female,,,,,,,,,,,,,,,,,,,
8515-OCTJS,Female,,,,,,,,,,,,,,,,,,,
7853-GVUDZ,Male,,,,,,,,,,,,,,,,,,,
3070-DVEYC,Male,,,,,,,,,,,,,,,,,,,
5707-ORNDZ,Male,,,,,,,,,,,,,,,,,,,
5707-ORNDZ,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Female,,,,,,,,,,,,,,,,,,,
4785-QRJHC,Female,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Female,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Female,,,,,,,,,,,,,,,,,,,
2055-PDADH,Female,,,,,,,,,,,,,,,,,,,
2055-PDADH,Female,,,,,,,,,,,,,,,,,,,
8722-NGNBH,Female,,,,,,,,,,,,,,,,,,,
8714-EUHJO,Male,,,,,,,,,,,,,,,,,,,
3721-CNEYS,Male,,,,,,,,,,,,,,,,,,,
8559-CIZFV,Female,,,,,,,,,,,,,,,,,,,
2568-OIADY,Male,,,,,,,,,,,,,,,,,,,
2568-OIADY,Female,,,,,,,,,,,,,,,,,,,
5828-AVIPD,Female,,,,,,,,,,,,,,,,,,,
2091-MJTFX,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Female,,,,,,,,,,,,,,,,,,,
2302-ANTDP,Female,,,,,,,,,,,,,,,,,,,
2235-ZGKPT,Female,,,,,,,,,,,,,,,,,,,
7812-FZHPE,Female,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Female,,,,,,,,,,,,,,,,,,,
5233-GEEAX,Male,,,,,,,,,,,,,,,,,,,
2320-JRSDE,Female,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Female,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Female,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Female,,,,,,,,,,,,,,,,,,,
6581-NQCBA,Female,,,,,,,,,,,,,,,,,,,
1565-RHDJD,Female,,,,,,,,,,,,,,,,,,,
7137-RYLPP,Female,,,,,,,,,,,,,,,,,,,
7137-RYLPP,Male,,,,,,,,,,,,,,,,,,,
4106-HADHQ,Female,,,,,,,,,,,,,,,,,,,
3765-JXVKY,Male,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Male,,,,,,,,,,,,,,,,,,,
5515-IDEJJ,Female,,,,,,,,,,,,,,,,,,,
5180-UCIIQ,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
6635-MYYYZ,Male,,,,,,,,,,,,,,,,,,,
1867-BDVFH,Female,,,,,,,,,,,,,,,,,,,
6532-YLWSI,Male,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Male,,,,,,,,,,,,,,,,,,,
5378-IKEEG,Female,,,,,,,,,,,,,,,,,,,
5378-IKEEG,Male,,,,,,,,,,,,,,,,,,,
2718-GAXQD,Female,,,,,,,,,,,,,,,,,,,
2718-GAXQD,Female,,,,,,,,,,,,,,,,,,,
6413-XKKPU,Male,,,,,,,,,,,,,,,,,,,
0203-HHYIJ,Male,,,,,,,,,,,,,,,,,,,
0032-PGELS,Male,,,,,,,,,,,,,,,,,,,
1449-XQEMT,Male,,,,,,,,,,,,,,,,,,,
5624-BQSSA,Male,,,,,,,,,,,,,,,,,,,
7434-SHXLS,Male,,,,,,,,,,,,,,,,,,,
2612-RRIDN,Male,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
4735-ASGMA,Male,,,,,,,,,,,,,,,,,,,
4735-ASGMA,Male,,,,,,,,,,,,,,,,,,,
6532-YLWSI,Female,,,,,,,,,,,,,,,,,,,
6532-YLWSI,Female,,,,,,,,,,,,,,,,,,,
6849-WLEYG,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Female,,,,,,,,,,,,,,,,,,,
9725-SCPZG,Female,,,,,,,,,,,,,,,,,,,
9725-SCPZG,Female,,,,,,,,,,,,,,,,,,,
7853-GVUDZ,Female,,,,,,,,,,,,,,,,,,,
6207-WIOLX,Male,,,,,,,,,,,,,,,,,,,
4139-SUGLD,Female,,,,,,,,,,,,,,,,,,,
4139-SUGLD,Male,,,,,,,,,,,,,,,,,,,
7853-GVUDZ,Female,,,,,,,,,,,,,,,,,,,
9526-BIHHD,Male,,,,,,,,,,,,,,,,,,,
8631-NBHFZ,Male,,,,,,,,,,,,,,,,,,,
8631-NBHFZ,Male,,,,,,,,,,,,,,,,,,,
3943-KDREE,Female,,,,,,,,,,,,,,,,,,,
3943-KDREE,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Male,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Male,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Male,,,,,,,,,,,,,,,,,,,
4430-UZIPO,Male,,,,,,,,,,,,,,,,,,,
4430-UZIPO,Female,,,,,,,,,,,,,,,,,,,
4855-SNKMY,Female,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
7812-FZHPE,Male,,,,,,,,,,,,,,,,,,,
1218-VKFPE,Male,,,,,,,,,,,,,,,,,,,
5510-BOIUJ,Female,,,,,,,,,,,,,,,,,,,
7124-UGSUR,Female,,,,,,,,,,,,,,,,,,,
0203-HHYIJ,Male,,,,,,,,,,,,,,,,,,,
1862-SKORY,Female,,,,,,,,,,,,,,,,,,,
0836-SEYLU,Male,,,,,,,,,,,,,,,,,,,
1502-XFCVR,Female,,,,,,,,,,,,,,,,,,,
9692-TUSXH,Female,,,,,,,,,,,,,,,,,,,
0203-HHYIJ,Male,,,,,,,,,,,,,,,,,,,
7912-SYRQT,Female,,,,,,,,,,,,,,,,,,,
5515-IDEJJ,Female,,,,,,,,,,,,,,,,,,,
7812-FZHPE,Male,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
1867-BDVFH,Female,,,,,,,,,,,,,,,,,,,
1867-BDVFH,Female,,,,,,,,,,,,,,,,,,,
0420-BWTPW,Male,,,,,,,,,,,,,,,,,,,
2359-QWQUL,Female,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Male,,,,,,,,,,,,,,,,,,,
6849-OYAMU,Male,,,,,,,,,,,,,,,,,,,
8035-BUYVG,Male,,,,,,,,,,,,,,,,,,,
4140-WJAWW,Male,,,,,,,,,,,,,,,,,,,
0568-ONFPC,Female,,,,,,,,,,,,,,,,,,,
6653-CBBOM,Female,,,,,,,,,,,,,,,,,,,
3247-ZVOUO,Male,,,,,,,,,,,,,,,,,,,
3247-ZVOUO,Male,,,,,,,,,,,,,,,,,,,
3806-DXQOM,Female,,,,,,,,,,,,,,,,,,,
6101-IMRMM,Male,,,,,,,,,,,,,,,,,,,
5028-HTLJB,Female,,,,,,,,,,,,,,,,,,,
1268-ASBGA,Female,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Female,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Male,,,,,,,,,,,,,,,,,,,
4713-LZDRV,Male,,,,,,,,,,,,,,,,,,,
4713-LZDRV,Female,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Female,,,,,,,,,,,,,,,,,,,
4325-NFSKC,Female,,,,,,,,,,,,,,,,,,,
3325-FUYCG,Female,,,,,,,,,,,,,,,,,,,
8665-UTDHZ,Male,,,,,,,,,,,,,,,,,,,
8976-OQHGT,Female,,,,,,,,,,,,,,,,,,,
7762-URZQH,Male,,,,,,,,,,,,,,,,,,,
6907-NZZIJ,Female,,,,,,,,,,,,,,,,,,,
6907-NZZIJ,Female,,,,,,,,,,,,,,,,,,,
3705-PSNGL,Male,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Female,,,,,,,,,,,,,,,,,,,
3744-ZRRDZ,Male,,,,,,,,,,,,,,,,,,,
3744-ZRRDZ,Female,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
0628-CNQRM,Female,,,,,,,,,,,,,,,,,,,
1602-IJQQE,Female,,,,,,,,,,,,,,,,,,,
7812-FZHPE,Female,,,,,,,,,,,,,,,,,,,
4628-WQCQQ,Male,,,,,,,,,,,,,,,,,,,
1322-AGOQM,Female,,,,,,,,,,,,,,,,,,,
8722-NGNBH,Female,,,,,,,,,,,,,,,,,,,
3705-PSNGL,Female,,,,,,,,,,,,,,,,,,,
3705-PSNGL,Female,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Male,,,,,,,,,,,,,,,,,,,
6502-HCJTI,Female,,,,,,,,,,,,,,,,,,,
2606-RMDHZ,Male,,,,,,,,,,,,,,,,,,,
4760-XOHVN,Male,,,,,,,,,,,,,,,,,,,
8258-GSTJK,Male,,,,,,,,,,,,,,,,,,,
8258-GSTJK,Male,,,,,,,,,,,,,,,,,,,
2794-XIMMO,Male,,,,,,,,,,,,,,,,,,,
6158-DWPZT,Male,,,,,,,,,,,,,,,,,,,
9940-RHLFB,Male,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Female,,,,,,,,,,,,,,,,,,,
2995-UPRYS,Female,,,,,,,,,,,,,,,,,,,
2995-UPRYS,Female,,,,,,,,,,,,,,,,,,,
2403-BCASL,Male,,,,,,,,,,,,,,,,,,,
6386-SZZKH,Female,,,,,,,,,,,,,,,,,,,
8035-BUYVG,Male,,,,,,,,,,,,,,,,,,,
1383-EZRWL,Female,,,,,,,,,,,,,,,,,,,
4759-TRPLW,Male,,,,,,,,,,,,,,,,,,,
4759-TRPLW,Female,,,,,,,,,,,,,,,,,,,
7083-YNSKY,Male,,,,,,,,,,,,,,,,,,,
8563-IIOXK,Male,,,,,,,,,,,,,,,,,,,
6990-YNRIO,Male,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Female,,,,,,,,,,,,,,,,,,,
2982-VPSGI,Male,,,,,,,,,,,,,,,,,,,
2982-VPSGI,Male,,,,,,,,,,,,,,,,,,,
8199-ZLLSA,Female,,,,,,,,,,,,,,,,,,,
8199-ZLLSA,Male,,,,,,,,,,,,,,,,,,,
1218-VKFPE,Male,,,,,,,,,,,,,,,,,,,
4625-EWPTF,Female,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Female,,,,,,,,,,,,,,,,,,,
3400-ESFUW,Female,,,,,,,,,,,,,,,,,,,
6892-XPFPU,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Male,,,,,,,,,,,,,,,,,,,
1218-VKFPE,Male,,,,,,,,,,,,,,,,,,,
2667-WYLWJ,Male,,,,,,,,,,,,,,,,,,,
9874-QLCLH,Female,,,,,,,,,,,,,,,,,,,
9874-QLCLH,Female,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Female,,,,,,,,,,,,,,,,,,,
8062-YBDOE,Female,,,,,,,,,,,,,,,,,,,
6000-APYLU,Male,,,,,,,,,,,,,,,,,,,
6000-APYLU,Female,,,,,,,,,,,,,,,,,,,
0568-ONFPC,Female,,,,,,,,,,,,,,,,,,,
0947-IDHRQ,Female,,,,,,,,,,,,,,,,,,,
3672-YITQD,Female,,,,,,,,,,,,,,,,,,,
3672-YITQD,Female,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Male,,,,,,,,,,,,,,,,,,,
9940-HPQPG,Female,,,,,,,,,,,,,,,,,,,
4597-ELFTS,Male,,,,,,,,,,,,,,,,,,,
8988-ECPJR,Male,,,,,,,,,,,,,,,,,,,
3776-EKTKM,Female,,,,,,,,,,,,,,,,,,,
0607-DAAHE,Male,,,,,,,,,,,,,,,,,,,
1902-XBTFB,Female,,,,,,,,,,,,,,,,,,,
1902-XBTFB,Male,,,,,,,,,,,,,,,,,,,
1725-MIMXW,Male,,,,,,,,,,,,,,,,,,,
7657-DYEPJ,Female,,,,,,,,,,,,,,,,,,,
9381-NDKME,Female,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Female,,,,,,,,,,,,,,,,,,,
2794-XIMMO,Male,,,,,,,,,,,,,,,,,,,
2794-XIMMO,Male,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Male,,,,,,,,,,,,,,,,,,,
8382-SHQEH,Male,,,,,,,,,,,,,,,,,,,
8515-OCTJS,Female,,,,,,,,,,,,,,,,,,,
2983-ZANRP,Male,,,,,,,,,,,,,,,,,,,
6302-JGYRJ,Male,,,,,,,,,,,,,,,,,,,
0420-BWTPW,Male,,,,,,,,,,,,,,,,,,,
3034-ZBEQN,Male,,,,,,,,,,,,,,,,,,,
5688-KZTSN,Male,,,,,,,,,,,,,,,,,,,
8327-LZKAS,Female,,,,,,,,,,,,,,,,,,,
8327-LZKAS,Male,,,,,,,,,,,,,,,,,,,
1075-BGWOH,Female,,,,,,,,,,,,,,,,,,,
7580-UGXNC,Female,,,,,,,,,,,,,,,,,,,
0302-JOIVN,Female,,,,,,,,,,,,,,,,,,,
0302-JOIVN,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Male,,,,,,,,,,,,,,,,,,,
5366-IJEQJ,Male,,,,,,,,,,,,,,,,,,,
1981-INRFU,Female,,,,,,,,,,,,,,,,,,,
3506-LCJDC,Male,,,,,,,,,,,,,,,,,,,
4971-PUYQO,Male,,,,,,,,,,,,,,,,,,,
4971-PUYQO,Female,,,,,,,,,,,,,,,,,,,
8485-GJCDN,Female,,,,,,,,,,,,,,,,,,,
8485-GJCDN,Female,,,,,,,,,,,,,,,,,,,
1527-SXDPN,Male,,,,,,,,,,,,,,,,,,,
1527-SXDPN,Male,,,,,,,,,,,,,,,,,,,
6029-WTIPC,Male,,,,,,,,,,,,,,,,,,,
6029-WTIPC,Female,,,,,,,,,,,,,,,,,,,
5202-IVJNU,Male,,,,,,,,,,,,,,,,,,,
2150-UWTFY,Female,,,,,,,,,,,,,,,,,,,
4597-ELFTS,Male,,,,,,,,,,,,,,,,,,,
4597-ELFTS,Male,,,,,,,,,,,,,,,,,,,
8780-IXSTS,Female,,,,,,,,,,,,,,,,,,,
8780-IXSTS,Female,,,,,,,,,,,,,,,,,,,
9530-EHPOH,Male,,,,,,,,,,,,,,,,,,,
4946-EDSEW,Female,,,,,,,,,,,,,,,,,,,
0345-HKJVM,Male,,,,,,,,,,,,,,,,,,,
0345-HKJVM,Female,,,,,,,,,,,,,,,,,,,
6849-WLEYG,Male,,,,,,,,,,,,,,,,,,,
3049-SOLAY,Female,,,,,,,,,,,,,,,,,,,
3317-HRTNN,Female,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Male,,,,,,,,,,,,,,,,,,,
3235-ETOOB,Male,,,,,,,,,,,,,,,,,,,
6861-OKBCE,Female,,,,,,,,,,,,,,,,,,,
8058-INTPH,Male,,,,,,,,,,,,,,,,,,,
8058-INTPH,Male,,,,,,,,,,,,,,,,,,,
5569-OUICF,Male,,,,,,,,,,,,,,,,,,,
5569-OUICF,Female,,,,,,,,,,,,,,,,,,,
8821-XNHVZ,Male,,,,,,,,,,,,,,,,,,,
8205-OTCHB,Female,,,,,,,,,,,,,,,,,,,
2082-OJVTK,Female,,,,,,,,,,,,,,,,,,,
2082-OJVTK,Male,,,,,,,,,,,,,,,,,,,
8515-OCTJS,Male,,,,,,,,,,,,,,,,,,,
5577-OTWWW,Female,,,,,,,,,,,,,,,,,,,
8053-WWDRO,Male,,,,,,,,,,,,,,,,,,,
6302-JGYRJ,Female,,,,,,,,,,,,,,,,,,,
9564-KCLHR,Female,,,,,,,,,,,,,,,,,,,
9564-KCLHR,Male,,,,,,,,,,,,,,,,,,,
2082-CEFLT,Male,,,,,,,,,,,,,,,,,,,
4464-JCOLN,Male,,,,,,,,,,,,,,,,,,,
3325-FUYCG,Male,,,,,,,,,,,,,,,,,,,
1213-NGCUN,Male,,,,,,,,,,,,,,,,,,,
5688-KZTSN,Female,,,,,,,,,,,,,,,,,,,
5759-RCVCB,Female,,,,,,,,,,,,,,,,,,,
6598-RFFVI,Female,,,,,,,,,,,,,,,,,,,
2894-QOJRX,Male,,,,,,,,,,,,,,,,,,,
5747-PMBSQ,Male,,,,,,,,,,,,,,,,,,,
2408-WITXK,Male,,,,,,,,,,,,,,,,,,,
0565-IYCGT,Female,,,,,,,,,,,,,,,,,,,
0565-IYCGT,Female,,,,,,,,,,,,,,,,,,,
4083-EUGRJ,Female,,,,,,,,,,,,,,,,,,,
6386-SZZKH,Male,,,,,,,,,,,,,,,,,,,
4106-HADHQ,Male,,,,,,,,,,,,,,,,,,,
2982-IHMFT,Male,,,,,,,,,,,,,,,,,,,
2225-ZRGSG,Female,,,,,,,,,,,,,,,,,,,
3521-SYVOR,Female,,,,,,,,,,,,,,,,,,,
7812-FZHPE,Male,,,,,,,,,,,,,,,,,,,
9526-JAWYF,Female,,,,,,,,,,,,,,,,,,,
6543-CPZMK,Male,,,,,,,,,,,,,,,,,,,
6543-CPZMK,Female,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
5143-EGQFK,Female,,,,,,,,,,,,,,,,,,,
7434-SHXLS,Male,,,,,,,,,,,,,,,,,,,
5687-DKDTV,Male,,,,,,,,,,,,,,,,,,,
9050-QLROH,Male,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Female,,,,,,,,,,,,,,,,,,,
6168-WFVVF,Female,,,,,,,,,,,,,,,,,,,
8580-QVLOC,Female,,,,,,,,,,,,,,,,,,,
0877-SDMBN,Female,,,,,,,,,,,,,,,,,,,
0877-SDMBN,Male,,,,,,,,,,,,,,,,,,,
5515-IDEJJ,Male,,,,,,,,,,,,,,,,,,,
8065-YKXKD,Female,,,,,,,,,,,,,,,,,,,
5515-IDEJJ,Female,,,,,,,,,,,,,,,,,,,
0568-ONFPC,Female,,,,,,,,,,,,,,,,,,,
9170-GYZJC,Female,,,,,,,,,,,,,,,,,,,
3803-KMQFW,Male,,,,,,,,,,,,,,,,,,,
9465-RWMXL,Male,,,,,,,,,,,,,,,,,,,
6861-OKBCE,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Female,,,,,,,,,,,,,,,,,,,
4946-EDSEW,Male,,,,,,,,,,,,,,,,,,,
0843-WTBXE,Female,,,,,,,,,,,,,,,,,,,
5261-QSHQM,Male,,,,,,,,,,,,,,,,,,,
0375-HVGXO,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Male,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
8559-CIZFV,Male,,,,,,,,,,,,,,,,,,,
0568-ONFPC,Female,,,,,,,,,,,,,,,,,,,
5294-CDGWY,Female,,,,,,,,,,,,,,,,,,,
7812-FZHPE,Female,,,,,,,,,,,,,,,,,,,
2379-ENZGV,Male,,,,,,,,,,,,,,,,,,,
9170-GYZJC,Male,,,,,,,,,,,,,,,,,,,
5180-UCIIQ,Male,,,,,,,,,,,,,,,,,,,
4106-HADHQ,Female,,,,,,,,,,,,,,,,,,,
6849-WLEYG,Female,,,,,,,,,,,,,,,,,,,
6598-RFFVI,Male,,,,,,,,,,,,,,,,,,,
2722-VOJQL,Female,,,,,,,,,,,,,,,,,,,
2150-UWTFY,Male,,,,,,,,,,,,,,,,,,,
7951-QKZPL,Male,,,,,,,,,,,,,,,,,,,
1038-ZAGBI,Female,,,,,,,,,,,,,,,,,,,
7394-FKDNK,Female,,,,,,,,,,,,,,,,,,,
0203-HHYIJ,Male,,,,,,,,,,,,,,,,,,,
0031-PVLZI,Male,,,,,,,,,,,,,,,,,,,
0516-VRYBW,Female,,,,,,,,,,,,,,,,,,,
1597-FZREH,Female,,,,,,,,,,,,,,,,,,,
1597-FZREH,Male,,,,,,,,,,,,,,,,,,,
